date,open,high,low,close,volume,close_weight,middle,ema_25,wma_50,wma_100,wma_200,macd,macds,macdh,mfi
1598115.6,11584.75,11592.17,11557.23,11574.88,447.698819,11574.79,11577.2575,11580.442579087608,11580.4736784313,11554.557415841613,11618.424913432853,2.9827945273700607,7.267308300619609,-4.284513773249548,37.51755747579808
1598116.5,11574.88,11595.0,11562.13,11588.85,341.176434,11583.7075,11580.214999999998,11581.089303773177,11581.396760784242,11555.036376237653,11617.43902935325,3.231042906631046,6.4600552218218965,-3.2290123151908503,37.665252687197274
1598117.4,11588.86,11610.0,11581.37,11609.99,368.933058,11602.837500000001,11597.555,11583.312434252162,11583.01865098032,11555.962427722801,11616.674705970167,5.075100264666617,6.1830642303908405,-1.107963965724224,44.96113657306641
1598118.3,11610.0,11610.0,11592.37,11599.91,379.41367,11600.5475,11603.07,11584.58917007892,11584.122862745025,11556.708695049534,11615.821974626882,5.657936083474851,6.078038601007643,-0.4201025175327917,50.71785175912079
1598119.2,11599.91,11611.12,11598.8,11606.88,287.147028,11605.919999999998,11604.177499999998,11586.303849303618,11585.38890196071,11557.604958415872,11615.051255223896,6.606107325178527,6.1836523458418196,0.42245497933670784,50.635895972216616
1598120.1,11606.88,11612.99,11593.68,11601.54,358.120061,11602.4375,11603.7725,11587.475860895647,11586.334101960712,11558.421354455475,11614.239345273647,6.847710351297792,6.316463946933014,0.5312464043647775,40.968685775454134
1598121.0,11601.53,11611.73,11596.35,11611.73,312.387811,11607.885,11605.335,11589.341563903674,11587.576619607771,11559.464263366364,11613.54184378111,7.771841379153557,6.607539433377123,1.164301945776434,47.386093575592184
1598121.9,11611.73,11618.4,11595.98,11602.53,398.966734,11604.86,11607.16,11590.356058988007,11588.36119215679,11560.34204752478,11612.765172636831,7.673404533408757,6.820712453383449,0.8526920800253075,46.94747795812697
1598122.8,11602.53,11607.47,11588.86,11591.5,342.874036,11594.8325,11597.59,11590.444054450469,11588.691686274438,11561.019435643593,11611.890613930364,6.628949403171646,6.782359843341089,-0.15341044016944316,46.84562992219413
1598123.7,11591.5,11596.98,11586.32,11595.05,288.235876,11593.349999999999,11592.4625,11590.798357954278,11589.127043137183,11561.777839603988,11611.063560696532,6.01829140195332,6.629546155063535,-0.6112547531102148,48.35862934334834
1598124.6,11595.06,11609.28,11594.54,11601.0,248.201824,11601.455,11599.97,11591.583099650103,11589.771403921497,11562.664150495079,11610.308230348272,5.945915003254413,6.492819924701711,-0.5469049214472976,55.201772152225296
1598125.5,11601.0,11601.0,11581.95,11590.26,214.927252,11590.8675,11593.5525,11591.481322753942,11589.956337254831,11563.346384158443,11609.456786567178,4.964697995690585,6.187195538899486,-1.2224975432089007,57.7563498223968
1598126.4,11590.26,11594.89,11570.27,11582.7,426.612726,11582.64,11584.53,11590.805836388254,11589.824988235223,11563.894944554484,11608.541374129367,3.5362835539162916,5.657013141902847,-2.1207295879865553,58.09020935023089
1598127.3,11582.71,11587.47,11574.28,11580.07,290.26999,11580.4725,11581.1325,11589.980002819926,11589.591082352868,11564.41376633666,11607.611994029865,2.167055332538439,4.959021580029965,-2.7919662474915263,50.692701396453224
1598128.2,11580.08,11601.66,11579.36,11593.98,220.002872,11592.244999999999,11588.77,11590.287694910701,11589.90230588228,11565.233405940622,11606.834344776133,2.1792320214008214,4.403063668304137,-2.2238316469033155,48.193219609236785
1598129.1,11593.98,11611.0,11592.41,11609.31,268.747295,11605.5075,11601.675,11591.75094914834,11590.807003921496,11566.376283168343,11606.221985572154,3.3868435922031495,4.19981965308394,-0.8129760608807901,47.348552797234646
1598130.0,11609.31,11611.99,11604.2,11604.75,206.607261,11606.4225,11607.5625,11592.750876136928,11591.52979607836,11567.441045544581,11605.576709452751,3.930620821838602,4.145979886834872,-0.21535906499627,45.334969867709496
1598130.9,11604.67,11637.79,11598.45,11637.14,413.50133,11627.630000000001,11619.5125,11596.165424126395,11593.507294117577,11569.16674653468,11605.266636815933,6.8956813770018925,4.695920184868276,2.199761192133616,45.78152017970225
1598131.8,11637.14,11675.97,11637.14,11674.35,596.620534,11665.4525,11656.15,11602.179622270518,11596.894705882281,11571.640978217847,11605.337526865684,12.108470343275258,6.178430216549673,5.930040126725585,49.47414339271003
1598132.7,11674.34,11680.0,11656.35,11667.02,418.027619,11667.5975,11669.427499999998,11607.167343634324,11599.905552941105,11573.970639603986,11605.3442995025,15.469846651971238,8.036713503633987,7.433133148337252,57.85152534445997
1598133.6,11667.01,11684.78,11642.0,11667.96,526.718846,11665.675,11665.4375,11611.843701816299,11602.868603921497,11576.308762376264,11605.369185074638,18.002094795228913,10.029789761952973,7.972305033275941,48.85158179842108
1598134.5,11667.96,11668.39,11644.33,11656.13,441.689853,11656.244999999999,11659.2025,11615.250340138122,11605.298949019536,11578.399134653493,11605.286314427873,18.837194112080397,11.791270631978458,7.045923480101939,48.40740503091969
1598135.4,11656.13,11667.61,11648.97,11666.99,323.932109,11662.64,11659.925,11619.23031397365,11608.101427450909,11580.688584158443,11605.322323383098,20.14313011118611,13.461642527819988,6.681487583366122,55.22769352097509
1598136.3,11666.98,11667.45,11645.0,11664.15,262.098763,11660.1875,11660.895,11622.685674437216,11610.733239215615,11582.898253465373,11605.339917412948,20.710195294403093,14.911353081136609,5.798842213266484,55.50689969939518
1598137.2,11664.16,11673.01,11656.63,11668.65,262.991706,11666.735,11665.6125,11626.2213917882,11613.484878431302,11585.17145742577,11605.411686069665,21.277437870490758,16.18457003900744,5.092867831483318,55.65486196445026
1598138.1,11668.66,11685.03,11665.17,11668.18,351.870837,11671.64,11671.760000000002,11629.448977035261,11616.151576470516,11587.420562376263,11605.48874029852,21.441887890270664,17.236033609260083,4.205854281010581,61.15600302659866
1598139.0,11668.18,11684.11,11665.92,11676.22,337.360139,11675.6175,11673.6075,11633.046748032548,11619.05656470581,11589.812304950521,11605.65579751245,21.967746020976847,18.182376091603437,3.7853699293734095,69.09848776602152
1598139.9,11676.21,11686.0,11662.25,11662.96,444.715925,11668.5425,11671.855,11635.34776741466,11621.351498039143,11591.920548514878,11605.698605970161,21.071620670150878,18.760225007312926,2.3113956628379526,66.96204709512608
1598140.8,11663.51,11688.81,11606.72,11661.2,830.519348,11654.4825,11655.06,11637.336400690456,11623.489231372476,11593.972176237648,11605.732032835833,19.98899686913319,19.00597937967698,0.9830174894562091,55.91161014657363
1598141.7,11661.19,11661.19,11640.66,11648.98,381.552584,11649.9525,11653.005000000001,11638.232062175804,11625.067976470515,11595.762768316858,11605.651961691554,17.93817768749068,18.792419041239718,-0.854241353749039,50.20048126300767
1598142.6,11648.98,11652.51,11618.96,11636.51,469.665652,11636.122500000001,11639.240000000002,11638.099595854588,11626.088690196006,11597.280120792106,11605.456825870659,15.132229010278024,18.060381035047378,-2.9281520247693535,44.62772649535045
1598143.5,11636.51,11650.16,11631.4,11645.21,336.689739,11642.994999999999,11640.82,11638.64655001962,11627.412376470515,11598.945938613888,11605.357155223892,13.455406211773152,17.139386070392533,-3.683979858619381,43.92387662698864
1598144.4,11645.21,11651.23,11612.57,11634.36,360.463899,11633.130000000001,11635.8425,11638.316815402726,11628.255890196006,11600.37435643567,11605.158337810957,11.122791127911114,15.93606708189625,-4.813275953985135,35.35234051908935
1598145.3,11634.36,11648.0,11625.37,11647.92,314.42493,11642.302500000002,11638.9125,11639.055521910208,11629.606149019535,11602.036120792107,11605.104795024887,10.250197644794753,14.79889319447595,-4.548695549681197,34.1560749844746
1598146.2,11647.92,11647.92,11622.46,11630.01,332.50563,11632.599999999999,11637.0775,11638.3597125325,11630.207780392084,11603.29927920795,11604.883245771156,8.02101246406528,13.443317048393816,-5.422304584328536,35.37999640001123
1598147.1,11630.0,11655.49,11630.0,11644.58,342.093655,11643.662499999999,11640.0175,11638.838196183846,11631.334290196006,11604.816661386167,11604.81832835822,7.345371510913537,12.22372794089776,-4.878356429984223,42.42964656353369
1598148.0,11644.59,11652.76,11624.5,11628.27,351.034402,11633.45,11637.529999999999,11638.025258015858,11631.773349019535,11605.9665287129,11604.601518905485,5.431232627264762,10.86522887817116,-5.433996250906398,36.19299806812954
1598148.9,11628.27,11629.63,11605.03,11611.94,403.530723,11614.635,11618.717499999999,11636.018699706945,11631.530988235223,11606.748883168344,11604.234250248768,2.566978714123252,9.205578845361579,-6.638600131238327,35.274517886015985
1598149.8,11611.94,11624.84,11603.64,11605.79,498.898702,11610.015,11611.552500000002,11633.693415114103,11631.034752941105,11607.376342574285,11603.817758208967,-0.19694647382675612,7.325073781523912,-7.522020255350668,29.261830993145573
1598150.7,11605.79,11623.52,11603.51,11608.56,298.730639,11611.037499999999,11610.345,11631.760075489941,11630.623066666596,11608.02370693072,11603.440307462699,-2.1392018606966303,5.432218653079803,-7.571420513776434,28.581354326284288
1598151.6,11608.56,11625.79,11596.16,11622.73,316.777807,11616.8525,11613.31,11631.065454298407,11630.744980392084,11608.920984158443,11603.21486915424,-2.506163182479213,3.844542285968,-6.350705468447213,28.301058054381695
1598152.5,11622.73,11622.73,11593.94,11596.66,344.885804,11602.4975,11609.015,11628.418880890837,11629.828384313654,11609.271136633692,11602.73983233832,-4.844766347039695,2.106680559366461,-6.951446906406156,28.81881269533441
1598153.4,11596.65,11600.85,11586.34,11592.12,375.733055,11592.857500000002,11593.990000000002,11625.62665928385,11628.751545097966,11609.500562376266,11602.231036318419,-6.983959523295198,0.2885525428341291,-7.272512066129327,31.391725188727055
1598154.3,11592.12,11600.0,11584.6,11599.18,307.505176,11595.74,11593.975,11623.592300877399,11627.96670588228,11609.842726732702,11601.803272636826,-8.017185407561556,-1.372595047245008,-6.644590360316547,37.93330746036673
1598155.2,11599.18,11605.0,11585.91,11586.76,307.781096,11591.1075,11594.2125,11620.759046963753,11626.6952784313,11609.910786138644,11601.262291044786,-9.726098161243499,-3.043295670044706,-6.682802491198792,39.19960224070703
1598156.1,11586.76,11597.61,11582.94,11593.4,303.695221,11591.837500000001,11590.177500000002,11618.654504889617,11625.703349019534,11610.086623762407,11600.799020895534,-10.424464584657471,-4.519529452967259,-5.904935131690213,32.53070288361573
1598157.0,11593.39,11613.4,11587.16,11613.03,311.392574,11606.654999999999,11601.744999999999,11618.221850667338,11625.473145097965,11610.621574257455,11600.542498507475,-9.286894522263538,-5.4730024668265145,-3.813892055437023,39.33851775906162
1598157.9,11613.03,11613.03,11600.1,11600.39,189.076852,11603.4775,11606.6375,11616.850169846773,11624.719717646985,11610.87850099013,11600.16961393036,-9.298121458879905,-6.238026265237193,-3.060095193642712,33.668810543304396
1598158.8,11600.32,11600.42,11581.36,11591.3,267.451406,11591.095,11593.35,11614.884772166253,11623.588415686201,11610.930403960427,11599.715969154242,-9.926084198863464,-6.975637851962447,-2.9504463469010167,34.15119001608014
1598159.7,11591.31,11595.0,11576.24,11586.52,429.19727,11586.07,11587.267499999998,11612.702866615004,11622.245254901887,11610.86008118815,11599.225570149267,-10.686270571228306,-7.717764395815619,-2.9685061754126867,26.23786228288113
1598160.6,11586.52,11589.31,11565.29,11568.78,282.868804,11573.04,11577.474999999999,11609.324184567695,11620.205176470516,11610.409017821812,11598.570183582102,-12.575234018851916,-8.689258320422878,-3.8859756984290375,26.633077144470096
1598161.5,11568.78,11583.83,11555.26,11577.86,293.104058,11573.7025,11571.432499999999,11606.903862677873,11618.52596078424,11610.10930099013,11598.01873432837,-13.187553141417084,-9.588917284621719,-3.598635856795365,27.29020542444003
1598162.4,11577.85,11599.96,11565.58,11594.68,343.914276,11588.725,11584.5175,11605.963565548805,11617.514972548946,11610.111954455477,11597.649012437823,-12.175238458055901,-10.106181519308555,-2.0690569387473463,36.12465088463312
1598163.3,11594.67,11599.41,11580.48,11588.96,235.571557,11589.4525,11590.88,11604.655598968127,11616.291678431298,11609.973473267357,11597.235537810957,-11.699661558464868,-10.424877527139817,-1.2747840313250514,35.180140335658336
1598164.2,11588.96,11600.15,11583.3,11595.01,203.459009,11593.3675,11591.855,11603.913629816732,11615.314227450906,11609.928809901021,11596.895261691554,-10.711108015382706,-10.482123624788395,-0.2289843905943112,33.4198480669391
1598165.1,11595.01,11613.63,11595.01,11607.94,319.169874,11606.130000000001,11602.897500000001,11604.223350600061,11614.853145097964,11610.114403960428,11596.696327860709,-8.783083353249822,-10.14231557048068,1.3592322172308577,41.289620982038414
1598166.0,11607.95,11617.69,11603.88,11613.61,261.428377,11612.1975,11610.782500000001,11604.945400553903,11614.609396078356,11610.38518217825,11596.566849253742,-6.720122910230202,-9.457877038430585,2.7377541282003826,48.90611509470061
1598166.9,11613.62,11613.62,11598.23,11601.73,281.451844,11603.8275,11606.800000000001,11604.698062049756,11613.898290196003,11610.395809901021,11596.331916915435,-5.974953071281561,-8.76129224500078,2.7863391737192185,41.58706278233299
1598167.8,11601.73,11623.5,11599.18,11618.52,291.86583,11614.93,11610.732499999998,11605.76128804593,11613.846243137179,11610.733635643597,11596.276675124389,-3.9836666952251107,-7.805767135045646,3.8221004398205354,49.03038506734872
1598168.7,11618.52,11621.71,11610.25,11616.46,215.074118,11616.22,11616.735,11606.58426588855,11613.692219607767,11611.016645544587,11596.212304975135,-2.5424746148928534,-6.753108631015087,4.210634016122234,55.620396039960454
1598169.6,11616.46,11619.88,11582.14,11582.26,392.096765,11591.634999999998,11600.185,11604.713168512508,11612.180227450905,11610.612045544589,11595.819206965185,-4.112566579133272,-6.225000220638725,2.1124336415054525,46.72343100980625
1598170.5,11582.26,11583.91,11567.0,11577.78,383.500652,11576.6175,11577.737500000001,11602.641386319237,11610.507247058746,11610.112786138649,11595.394539801006,-5.653207672721692,-6.110641711055318,0.45743403833362617,44.56885776095604
1598171.4,11577.78,11593.93,11570.36,11572.88,276.685202,11577.5125,11578.7375,11600.352048910065,11608.651898039137,11609.513966336668,11594.933992039812,-7.18672183239687,-6.325857735323629,-0.8608640970732413,51.039776804738736
1598172.3,11572.87,11586.99,11567.0,11570.0,305.518487,11573.4975,11574.215,11598.017275916984,11606.691309803844,11608.860207920827,11594.45660796021,-8.536036665962456,-6.767893521451394,-1.768143144511062,52.58777466303389
1598173.2,11570.0,11593.96,11544.0,11587.43,448.737312,11578.205,11573.8475,11597.202870077215,11605.42214901953,11608.553500990134,11594.165356218917,-8.105488040795535,-7.035412425320223,-1.0700756154753126,61.0790133642997
1598174.1,11587.43,11600.0,11580.88,11594.47,294.848247,11592.454999999998,11590.695,11596.992649302045,11604.43420392149,11608.385552475283,11593.95656716419,-7.1141979436906695,-7.051169528994312,-0.06302841469635734,67.97883731931641
1598175.0,11594.47,11600.79,11581.0,11599.13,228.382555,11595.0125,11593.8475,11597.157060894195,11603.640643137176,11608.312041584195,11593.806964676629,-5.884734785631736,-6.817882580321797,0.9331477946900613,67.08628486664799
1598175.9,11599.36,11603.94,11582.25,11588.24,280.224766,11590.6675,11593.4475,11596.471133133104,11602.42443137247,11608.020089108946,11593.560631343295,-5.723135618654851,-6.598933187988408,0.8757975693335567,60.738693260485874
1598176.8,11588.22,11588.27,11557.4,11560.58,365.1243,11566.7075,11573.6175,11593.71027673825,11600.161866666589,11607.177649504987,11593.051503482598,-7.737801392462643,-6.826706828883255,-0.9110945635793879,53.804143170623284
1598177.7,11560.46,11572.96,11556.2,11558.27,299.432577,11561.425,11561.9725,11590.984101604537,11597.89794509796,11606.289497029738,11592.532387562202,-9.412336669463912,-7.343832796999386,-2.0685038724645253,46.671889904982535
1598178.6,11558.27,11568.6,11548.35,11554.61,373.167997,11556.5425,11557.4575,11588.186093788803,11595.575788235215,11605.329029703005,11591.989849253743,-10.908997223588813,-8.056865682317271,-2.8521315412715413,39.604524404146126
1598179.5,11554.61,11554.61,11518.69,11528.7,841.311622,11532.675000000001,11539.1525,11583.610240420434,11592.326454901882,11603.860572277263,11591.201948258718,-14.02417005404277,-9.25032655666237,-4.773843497380399,35.19536919736539
1598180.4,11528.71,11547.69,11521.18,11534.88,592.780797,11534.657500000001,11533.115,11579.861760388092,11589.419419607764,11602.526154455481,11590.490529353245,-15.812021473298955,-10.562665539989688,-5.249355933309268,38.84196392858552
1598181.3,11534.88,11544.55,11532.66,11535.18,315.134874,11536.8925,11536.8175,11576.4247018967,11586.627764705803,11601.208867326768,11589.796238308469,-17.00863416390348,-11.851859264772447,-5.156774899131033,39.956674160286774
1598182.2,11535.18,11554.42,11526.24,11526.79,388.525493,11533.560000000001,11535.6575,11572.606647904646,11583.608243137176,11599.736679207957,11589.031937810956,-18.42160838971722,-13.165809089761401,-5.25579929995582,39.997889241246696
1598183.1,11526.79,11540.01,11514.13,11526.53,462.192266,11526.8,11526.865,11569.062290373518,11580.689788235215,11598.270641584195,11588.278876119415,-19.33944735991645,-14.400536743792411,-4.938910616124037,39.436099252709376
1598184.0,11526.54,11555.94,11521.43,11544.85,389.550977,11541.767500000002,11537.19,11567.199806498633,11578.60086274502,11597.175984158452,11587.720537810957,-18.376734902267344,-15.195776375487398,-3.1809585267799463,40.64872965185648
1598184.9,11544.84,11563.68,11542.4,11545.58,323.153593,11549.310000000001,11549.125,11565.536744460276,11576.643599999921,11596.099059405977,11587.180168159215,-17.35481790664744,-15.627584681719407,-1.7272332249280336,46.29256222382768
1598185.8,11545.57,11552.23,11532.46,11547.93,315.010499,11545.1375,11544.547499999999,11564.182379501794,11574.870556862665,11595.069649504989,11586.674281592052,-16.168930597754297,-15.735853864926385,-0.4330767328279119,39.21084155416924
1598186.7,11548.15,11561.99,11540.72,11561.0,313.934215,11556.1775,11552.965,11563.937581078579,11573.698901960704,11594.301340594096,11586.309006965186,-14.012934209329615,-15.391269933807031,1.3783357244774166,39.411852659881966
1598187.6,11560.99,11570.72,11552.22,11554.75,331.595264,11558.11,11559.67,11563.230844072534,11572.351152941095,11593.40926732677,11585.891755721404,-12.662647190372809,-14.845545385120186,2.182898194747377,40.52415413816217
1598188.5,11554.75,11631.62,11547.26,11630.35,548.360315,11609.895,11590.995,11568.393856066954,11574.032235294035,11594.020768316868,11586.236176616927,-5.4296571078248235,-12.962367729661114,7.532710621836291,48.06117182438378
1598189.4,11630.36,11669.89,11617.87,11618.23,973.512961,11631.055,11634.087500000001,11572.227405600264,11575.24967843129,11594.38140594063,11586.465736815933,-0.6677457085879723,-10.503443325446487,9.835697616858514,58.64376685002976
1598190.3,11618.23,11618.23,11570.0,11591.62,647.061685,11592.8675,11599.52,11573.719143631013,11575.436243137172,11594.211990099047,11586.434939801007,0.9479711507410684,-8.213160430208976,9.161131580950045,55.638223464749956
1598191.2,11591.62,11619.63,11580.0,11614.01,475.621941,11606.912499999999,11601.315,11576.818440274781,11576.545003921487,11594.485405940632,11586.63309751245,3.989139959039676,-5.772700352359246,9.761840311398922,61.69656659819396
1598192.1,11614.0,11620.0,11595.67,11609.99,366.469951,11608.912499999999,11609.914999999999,11579.370098715182,11577.508666666585,11594.67064752479,11586.794304477622,6.005678028686816,-3.417024676150034,9.42270270483685,71.90982349701517
1598193.0,11609.99,11618.96,11595.04,11603.88,271.631881,11605.439999999999,11606.967499999999,11581.25547573709,11578.25985098031,11594.72966930697,11586.896368656728,7.02973859004851,-1.327672022910325,8.357410612958834,66.00241660925559
1598193.9,11603.88,11622.52,11601.04,11620.07,293.159609,11615.925,11611.8775,11584.2412083727,11579.665066666585,11595.103756435681,11587.16575074628,9.04346423111383,0.7465552278945062,8.296909003219325,65.89129601761516
1598194.8,11620.08,11645.11,11619.24,11629.22,526.07556,11630.697499999998,11628.4125,11587.701115420954,11581.422729411683,11595.654215841623,11587.533151243793,11.248024613931193,2.846849105101844,8.401175508829349,72.8632200378186
1598195.7,11629.21,11644.41,11620.68,11621.96,473.229561,11627.252499999999,11629.065,11590.336414234727,11582.877309803838,11596.050194059444,11587.834357711456,12.267916371250976,4.73106255833167,7.536853812919306,72.68671171551087
1598196.6,11621.97,11636.9,11610.0,11632.74,361.152595,11628.095000000001,11625.4025,11593.598228524364,11584.744125490113,11596.65140792083,11588.249215422897,13.78711457004647,6.54227296067463,7.244841609371839,66.75649939122226
1598197.5,11632.74,11657.26,11632.73,11653.25,640.140075,11649.1225,11643.994999999999,11598.186826330182,11587.407403921485,11597.65269900994,11588.872505472647,16.45637681047083,8.52509373063387,7.931283079836959,68.38747035040491
1598198.4,11653.26,11659.3,11630.01,11632.84,608.905639,11638.7475,11643.852499999999,11600.852455074015,11589.22590588227,11598.243118811919,11589.29490199006,16.731993929772216,10.16647377046154,6.565520159310676,65.4126932207782
1598199.3,11632.85,11638.38,11620.56,11624.4,431.791071,11626.935,11629.047499999999,11602.663804683705,11590.681490195993,11598.66216831687,11589.63752636817,16.083978921478774,11.349974800664986,4.734004120813788,59.79125469128369
1598200.2,11624.4,11646.26,11621.73,11643.12,377.014742,11638.557499999999,11633.8775,11605.775819708035,11592.851411764621,11599.447035643603,11590.171580099512,16.886314981402393,12.457242836812467,4.4290721445899255,60.065434236114356
1598201.1,11643.12,11643.13,11620.26,11635.98,411.388435,11633.8375,11635.6225,11608.099218192032,11594.69712941168,11600.084180198059,11590.639658706477,16.75291656702575,13.316377582855123,3.4365389841706264,53.272221992966294
1598202.0,11635.98,11644.13,11623.48,11623.61,459.769896,11628.7075,11631.8,11609.292355254183,11596.024352941093,11600.465902970336,11590.98961641792,15.47070508491015,13.74724308326613,1.7234620016440214,42.23118997795969
1598202.9,11623.61,11649.0,11619.61,11648.99,707.527084,11641.6475,11635.3025,11612.34602023463,11598.338572548937,11601.341152475286,11591.597152736327,16.314434492544024,14.260681365121709,2.053753127422315,52.873086974838124
1598203.8,11649.0,11656.48,11644.25,11645.46,713.87168,11647.912499999999,11648.7975,11614.893249447352,11600.476243137171,11602.131473267365,11592.174015920407,16.507961128238094,14.710137317744985,1.7978238104931084,54.57858617728647
1598204.7,11645.46,11651.83,11626.05,11632.75,562.450173,11635.845,11639.0225,11616.26684564371,11602.073003921485,11602.653223762414,11592.629209950257,15.457556513716554,14.8596211569393,0.5979353567772545,47.65980851042586
1598205.6,11632.74,11646.53,11628.71,11643.14,359.895875,11640.38,11637.779999999999,11618.334011363424,11604.040956862662,11603.371251485187,11593.192127860706,15.287267354035066,14.945150396358454,0.34211695767661254,52.24441885687309
1598206.5,11643.15,11671.99,11635.0,11669.69,333.219913,11661.592499999999,11654.9575,11622.284472027775,11606.9917647058,11604.601504950533,11594.023746268665,17.097584766204818,15.375637270327726,1.7219474958770924,52.52718398274082
1598207.4,11669.66,11678.65,11658.72,11660.93,713.132258,11664.807499999999,11666.990000000002,11625.257204948715,11609.52701960776,11605.642285148553,11594.771333333343,17.622276929401778,15.824965202142536,1.7973117272592418,53.78164988467967
1598208.3,11660.92,11665.82,11644.79,11663.79,588.689884,11659.5475,11658.83,11628.221266106506,11612.122470588152,11606.729611881226,11595.549823383095,18.06068501248228,16.272109164210484,1.7885758482717975,52.917558100118555
1598209.2,11663.79,11677.92,11650.57,11668.61,358.927884,11666.4275,11665.2225,11631.328091790621,11614.84825098031,11607.899734653503,11596.376104477622,18.58284878113409,16.734257087595203,1.8485916935388857,57.87282890590474
1598210.1,11668.6,11673.74,11660.53,11672.98,242.18141,11670.057499999999,11668.9625,11634.532084729804,11617.68767843129,11609.144168316869,11597.24929800996,19.128785081005844,17.213162686277332,1.915622394728512,55.43447924161576
1598211.0,11672.97,11693.72,11667.5,11683.44,621.373753,11682.025000000001,11679.407500000001,11638.29423205828,11620.886290195996,11610.581584158454,11598.229230348268,20.172937052917405,17.805117559605346,2.3678194933120587,64.37112178242519
1598211.9,11683.44,11692.21,11664.84,11684.97,454.613117,11681.7475,11681.365,11641.884675746105,11624.090133333251,11612.035097029742,11599.225103482597,20.883165098683094,18.420727067420895,2.4624380312621987,64.13956280899154
1598212.8,11684.98,11718.07,11684.97,11698.56,1177.160867,11700.04,11696.645,11646.244316073327,11627.761631372467,11613.741394059445,11600.35662636817,22.285729349938265,19.19372752392437,3.0920018260138953,67.88606486011365
1598213.7,11698.56,11714.82,11690.0,11701.01,324.117985,11701.71,11701.0975,11650.457060990764,11631.466431372466,11615.475005940634,11601.509894029861,23.32607764536624,20.020197548212742,3.305880097153498,72.91360824027817
1598214.6,11701.01,11708.98,11684.53,11689.89,322.543688,11693.3225,11696.1025,11653.490363991474,11634.668839215605,11616.967437623804,11602.549777114438,22.988275567478922,20.61381315206598,2.3744624154129426,74.22975308250382
1598215.5,11689.89,11692.28,11664.61,11665.99,220.378419,11672.217499999999,11678.1925,11654.451874453667,11636.849576470506,11617.969000000041,11603.349586567174,20.55508846295197,20.60206821424318,-0.04697975129120735,69.28926229927788
1598216.4,11665.99,11674.49,11659.0,11660.59,296.219585,11663.6675,11665.0175,11654.924037957231,11638.7493647058,11618.848635643606,11604.09592437812,17.983730036750785,20.0784005787447,-2.0946705419939136,62.84238349230896
1598217.3,11660.59,11660.59,11638.58,11643.62,470.947775,11646.6025,11650.845000000001,11654.054496575905,11639.914870588153,11619.376807920833,11604.675144278615,14.410457993011732,18.944812061598107,-4.534354068586374,63.722253101234394
1598218.2,11643.62,11679.82,11642.68,11676.36,276.790164,11668.805,11660.62,11655.770304531605,11642.306556862663,11620.540712871329,11605.583348258717,14.058402027199918,17.96753005471847,-3.909128027518552,63.25627987815437
1598219.1,11676.35,11676.35,11647.15,11670.13,215.272479,11665.939999999999,11667.494999999999,11656.874896490712,11644.384180392075,11621.564938613903,11606.43040646767,13.125384936865885,16.99910103114795,-3.8737160942820665,59.14499888687036
1598220.0,11670.12,11685.45,11665.23,11682.07,276.346931,11678.705,11675.7175,11658.812981376042,11646.870698039134,11622.813556435687,11607.396305472646,13.197290237181733,16.23873887235471,-3.0414486351729764,56.09726378321916
1598220.9,11682.07,11684.37,11647.5,11650.2,325.116051,11658.067500000001,11666.035000000002,11658.150444347117,11648.042360784233,11623.41577425747,11608.046155721402,10.56089364640684,15.103169827165136,-4.5422761807582965,58.74065475783821
1598221.8,11650.19,11659.34,11640.0,11657.87,331.458408,11653.77,11651.85,11658.12887170503,11649.466211764626,11624.167287128757,11608.774613930358,8.986840549401677,13.879903971612444,-4.893063422210767,52.57987259820743
1598222.7,11657.87,11661.87,11645.53,11648.73,251.864275,11651.215,11653.500000000002,11657.405881573874,11650.455325490117,11624.74107326737,11609.413092039811,6.922077119561436,12.488338601202242,-5.566261481640806,48.142546440386994
1598223.6,11648.72,11665.57,11647.2,11660.98,329.683774,11658.682499999999,11655.6175,11657.680813760498,11651.853882352862,11625.561055445589,11610.171819900506,6.202708881144645,11.231212657190722,-5.028503776046078,45.2656623129623
1598224.5,11660.99,11676.46,11659.25,11670.5,333.064045,11669.1775,11666.8,11658.666905009692,11653.54234509796,11626.57093465351,11611.022231343293,6.327845345276728,10.250539194807924,-3.9226938495311963,52.79998626185392
1598225.4,11670.5,11678.7,11662.85,11663.05,277.888609,11666.9125,11668.775000000001,11659.004066162792,11654.827435294039,11627.4304435644,11611.79378557215,5.7594725425860815,9.352325864363555,-3.592853321777474,36.243354888697645
1598226.3,11663.06,11666.42,11643.86,11648.13,227.560316,11651.634999999998,11655.367499999998,11658.167599534885,11655.426901960705,11627.995287128757,11612.41116318409,4.05833177076056,8.293527045642957,-4.235195274882397,29.2707947116415
1598227.2,11648.12,11650.68,11599.0,11600.32,996.744824,11612.58,11624.53,11653.717784186048,11654.062878431296,11627.616570297076,11612.547191044787,-1.1346227572576026,6.407897085062845,-7.542519842320448,25.209900024569766
1598228.1,11600.71,11627.07,11585.09,11622.87,583.633837,11614.475,11608.935,11651.344877710198,11653.525498039138,11627.697918811928,11612.907280099513,-3.3913863019188284,4.44804040766651,-7.8394267095853385,23.457341164962944
1598229.0,11622.87,11628.66,11615.0,11615.86,355.58716,11618.845000000001,11620.597500000002,11648.615271732491,11652.637654901882,11627.649427722818,11613.195708955232,-5.6800598904483195,2.422420348043544,-8.102480238491864,29.954485744801673
